(1.97847e-05,-0.000170811)
(1.99221e-07,1.37696e-07)
(1.32038e-06,-1.91031e-06)
(6.60846e-07,-4.17604e-07)
(-4.95033e-06,-7.84691e-06)
(1.35293e-07,9.43802e-05)
(0.000297468,2.29894e-06)
(-3.51354e-06,2.22029e-06)
(2.63196e-05,4.17199e-05)
(-1.97191e-06,1.2461e-06)
(2.59604e-06,4.14744e-06)
(1.36299e-05,1.45009e-06)
(1.82976e-05,-0.000171822)
(2.14426e-07,1.44027e-07)
(1.30465e-06,-1.9423e-06)
(6.7012e-07,-4.24645e-07)
(-4.96741e-06,-7.85245e-06)
(1.40824e-07,9.56351e-05)
(0.000298056,2.3594e-06)
(-3.56285e-06,2.25773e-06)
(2.64104e-05,4.17494e-05)
(-1.99887e-06,1.26665e-06)
(2.60776e-06,4.15559e-06)
(1.38521e-05,1.43722e-06)
(1.78751e-05,-0.000172108)
(2.18896e-07,1.4584e-07)
(1.30015e-06,-1.95137e-06)
(7.02988e-07,-4.49781e-07)
(-5.02706e-06,-7.87194e-06)
(1.61594e-07,0.000100071)
(0.000300124,2.57917e-06)
(-3.7376e-06,2.39137e-06)
(2.67276e-05,4.1853e-05)
(-2.09429e-06,1.33995e-06)
(2.64888e-06,4.18432e-06)
(1.46437e-05,1.38604e-06)
(1.64045e-05,-0.000173103)
(2.34985e-07,1.522e-07)
(1.28437e-06,-1.98291e-06)
(7.07735e-07,-4.53434e-07)
(-5.03557e-06,-7.87473e-06)
(1.64746e-07,0.00010071)
(0.00030042,2.61161e-06)
(-3.76284e-06,2.41079e-06)
(2.67728e-05,4.18679e-05)
(-2.10806e-06,1.3506e-06)
(2.65476e-06,4.18845e-06)
(1.47586e-05,1.37794e-06)
(1.61955e-05,-0.000173244)
(2.37341e-07,1.5311e-07)
(1.28211e-06,-1.98738e-06)
(7.43739e-07,-4.8133e-07)
(-5.09925e-06,-7.8958e-06)
(1.89949e-07,0.000105544)
(0.000302651,2.86336e-06)
(-3.95427e-06,2.55911e-06)
(2.71114e-05,4.19799e-05)
(-2.21235e-06,1.43178e-06)
(2.69895e-06,4.21963e-06)
(1.56343e-05,1.31076e-06)
(1.46354e-05,-0.000174293)
(2.5546e-07,1.59935e-07)
(1.26517e-06,-2.02075e-06)
(7.48593e-07,-4.85116e-07)
(-5.10773e-06,-7.89862e-06)
(1.93525e-07,0.000106194)
(0.00030295,2.89806e-06)
(-3.98007e-06,2.57923e-06)
(2.71564e-05,4.19949e-05)
(-2.22639e-06,1.44279e-06)
(2.70485e-06,4.22382e-06)
(1.5753e-05,1.30093e-06)
(1.44284e-05,-0.000174432)
(2.57937e-07,1.60845e-07)
(1.2629e-06,-2.02517e-06)
(7.90343e-07,-5.1792e-07)
(-5.17963e-06,-7.92273e-06)
(2.26071e-07,0.00011177)
(0.000305497,3.20395e-06)
(-4.20205e-06,2.75365e-06)
(2.75387e-05,4.21231e-05)
